id,feature,existing_function,read,write,location,v2,status,required,regression,source
"C00143","F57","paintWorkAnalysis: 건수순","workItems/primaryWork + 금액/사업유형/기간","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4153","work analytics v2 없음","CONTRACT_MISSING","복합공종 합계 중복계수/대표 기준·미분류 항목 유지","대표합계·복합조합·필터/금액/드릴다운원본 일치","<button class=""'+(G.workSort==='opp'?'on':'')+'"" onclick=""workAnalysisSetSort(\'opp\')"">"
"C00144","UNRESOLVED_CONTROL","paintSites: button","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4174","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""site-health-card '+(G.siteStatus===x[0]?'on':'')+'"" onclick=""setSiteStatus(\''+x[0]+'\')"">"
"C00145","UNRESOLVED_CONTROL","paintSites: '+brandOpts+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4175","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<select onchange=""G.siteBrand=this.value;G.siteStatus=\'전체\';paintSites()"">"
"C00146","UNRESOLVED_CONTROL","paintSites: '+ownerOpts+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4175","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<select onchange=""G.siteOwner=this.value;G.siteStatus=\'전체\';paintSites()"">"
"C00147","UNRESOLVED_CONTROL","paintSites: '+workFilterOptions(G.workFilter)+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4175","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<select onchange=""G.workFilter=this.value;G.siteStatus=\'전체\';paintSites()"">"
"C00148","UNRESOLVED_CONTROL","paintSites: '+['관계우선','최근접촉순','수주금액순','진행기회순'].map(function(x){return '","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4175","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<select onchange=""G.siteSort=this.value;paintSites()"">"
"C00149","UNRESOLVED_CONTROL","paintSites: button","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4175","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""site-table-row data"" onclick=""openSiteMaster('+i+')"">"
"C00150","F55","openSiteMaster: 전화","Site + linked deals/inquiries/contacts/history","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4182","Site projection v2 없음","CONTRACT_MISSING","같은아파트 다른공사/연도/사업별Opportunity·미허용자식 제외","Site한개에A/B기회·허용기회만·수주/공종장부/연락처이동","<a href=""tel:'+phoneN(c.mobile)+'"">"
"C00151","F55","openSiteMaster: 문자","Site + linked deals/inquiries/contacts/history","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4182","Site projection v2 없음","CONTRACT_MISSING","같은아파트 다른공사/연도/사업별Opportunity·미허용자식 제외","Site한개에A/B기회·허용기회만·수주/공종장부/연락처이동","<a href=""sms:'+phoneN(c.mobile)+'"">"
"C00152","F55","openSiteMaster: 현재 현장","Site + linked deals/inquiries/contacts/history","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4182","Site projection v2 없음","CONTRACT_MISSING","같은아파트 다른공사/연도/사업별Opportunity·미허용자식 제외","Site한개에A/B기회·허용기회만·수주/공종장부/연락처이동","<button data-site=""'+escAttr(c.currentSite)+'"" onclick=""openRelatedSite(this.dataset.site)"">"
"C00153","F55","openSiteMaster: button","Site + linked deals/inquiries/contacts/history","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4182","Site projection v2 없음","CONTRACT_MISSING","같은아파트 다른공사/연도/사업별Opportunity·미허용자식 제외","Site한개에A/B기회·허용기회만·수주/공종장부/연락처이동","<button class=""site-opp-row"" onclick=""openSiteDeal('+j+')"">"
"C00154","F56","renderDups: div","B.dups / orgs/deals","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4193","v2 duplicate-site reader/resolution 없음","CONTRACT_MISSING","Golden의 병합전상태와 로컬 데이터정리센터는 별개 구현","원본ID/이력/매출유지·같은site다른deal 자동병합0","<div class=""grph clk"" onclick=""document.getElementById(\'g'+i+'\').classList.toggle(\'open\')"">"
"C00155","UNRESOLVED_CONTROL","detailChecks: input","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4247","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<input type=""checkbox"" '+(ch[i]?'checked':'')+' onchange=""toggleDetailCheck('+i+',this.checked)"">"
"C00156","UNRESOLVED_CONTROL","nextActionHero: 이 행동 완료","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4262","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""dact pri"" onclick=""completeNextAction()"">"
"C00157","UNRESOLVED_CONTROL","nextActionHero: 수정","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4262","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""dact"" onclick=""document.getElementById(\'nextActionCard\').scrollIntoView({behavior:\'smooth\'})"">"
"C00158","UNRESOLVED_CONTROL","nextStepChip: 다음: '+esc(n)+' →","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4264","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<5?'step:'+(idx+1):'won',n=idx<5?FLOW_STEPS[idx+1]:'수주 성공';return '<button class=""dact next"" onclick=""chipTransition(\''+v+'\')"">"
"C00159","F40","contactDirectoryHTML: ＋ 연락처 추가","contacts/contact_assignments/person history","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4275","crm_contacts_scoped_v2(uuid) 부분 구현","CONTRACT_MISSING","RPC는 Deal 단일contact만 반환; 여러 연락처/직함/동의/history 필드는 추가 필요; 범위 내 부분 구현","같은 Site 다른기회 연락처 혼입0·다중연락처 목록/대표·권한","<button class=""dact pri"" onclick=""openQuickContact(\'new\')"">"
"C00160","UNRESOLVED_CONTROL","contactCardHTML: 📞 관리사무소","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4297","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button '+(!c.officeTel?'disabled':'')+' onclick=""contactDial(\'office\')"">"
"C00161","UNRESOLVED_CONTROL","contactCardHTML: 📱 소장 전화","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4297","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""pri"" '+(!c.mobile?'disabled':'')+' onclick=""contactDial(\'mobile\')"">"
"C00162","UNRESOLVED_CONTROL","contactCardHTML: ✉ 문자","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4297","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button '+(!c.mobile?'disabled':'')+' onclick=""contactSms()"">"
"C00163","UNRESOLVED_CONTROL","contactCardHTML: 💬 카카오","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4297","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button '+(!c.mobile?'disabled':'')+' onclick=""contactKakao()"">"
"C00164","UNRESOLVED_CONTROL","contactCardHTML: 🎙 통화 완료 → 내용 말하기","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4298","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""contactvoice"" '+(!c.mobile?'disabled':'')+' onclick=""contactVoiceComplete()"">"
"C00165","UNRESOLVED_CONTROL","contactCardHTML: input","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4299","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<input id=""ct-office"" inputmode=""tel"" value=""'+escAttr(c.officeTel)+'"">"
"C00166","UNRESOLVED_CONTROL","contactCardHTML: input","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4299","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<input id=""ct-name"" value=""'+escAttr(c.name)+'"">"
"C00167","UNRESOLVED_CONTROL","contactCardHTML: input","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4299","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<input id=""ct-mobile"" inputmode=""tel"" value=""'+escAttr(c.mobile)+'"">"
"C00168","UNRESOLVED_CONTROL","contactCardHTML: input","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4299","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<input id=""ct-email"" type=""email"" value=""'+escAttr(c.officeEmail)+'"">"
"C00169","UNRESOLVED_CONTROL","contactCardHTML: 연락처 저장","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4299","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""dact"" onclick=""saveContactInfo()"">"
"C00170","UNRESOLVED_CONTROL","contactCardHTML: 관리소장 근무지 이동","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:4299","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""dact warn"" onclick=""openManagerMove()"">"
